#
#                              MECHANISM DESCRIPTOR
#
#                               Pollard Mechanism 
#  
#                             K+1             K+2 
#                        A + N == N + AT ;  AT == AD + P 
#                             K-1             K-2 
#  
#                              OUTPUT 1 = AT + AD  
#                                 OUTPUT 2 = P  
#                                 OUTPUT 3 = AT  
#
#                             SIMULATION PARAMETERS
#
#         DELTA TIME     =  1.000D-04      ITERATIONS/POINT   =          1
#         RUN TIME       =  4.000D+01      YMAX               =  0.000D+00
#         FLUX TOLERANCE =  2.000D-02      INTEGRAL TOLERANCE =  1.000D-06
#
#                                 RATE CONSTANTS
#
#                    K+  1 =  1.000D+01    K-  1 =  0.000D+00
#                    K+  2 =  3.000D-01    K-  2 =  0.000D+00
#
#                                 CONCENTRATIONS
#
#                            A          =  6.000D+00
#                            N          =  1.120D-02
#                            AT         =  0.000D+00
#                            AD         =  0.000D+00
#                            P          =  0.000D+00
#
#    TIME             1              2              3
  2.624E+01     5.683E+00     5.495E+00     1.878E-01
  2.632E+01     5.685E+00     5.499E+00     1.862E-01
  2.640E+01     5.688E+00     5.503E+00     1.846E-01
  2.648E+01     5.691E+00     5.508E+00     1.830E-01
  2.655E+01     5.693E+00     5.512E+00     1.814E-01
  2.663E+01     5.696E+00     5.516E+00     1.798E-01
  2.671E+01     5.699E+00     5.520E+00     1.783E-01
  2.679E+01     5.701E+00     5.525E+00     1.768E-01
  2.687E+01     5.704E+00     5.529E+00     1.752E-01
  2.694E+01     5.707E+00     5.533E+00     1.737E-01
  2.702E+01     5.709E+00     5.537E+00     1.722E-01
  2.710E+01     5.712E+00     5.541E+00     1.707E-01
  2.718E+01     5.714E+00     5.545E+00     1.693E-01
  2.726E+01     5.717E+00     5.549E+00     1.678E-01
  2.734E+01     5.719E+00     5.553E+00     1.664E-01
  2.741E+01     5.722E+00     5.557E+00     1.649E-01
  2.749E+01     5.724E+00     5.560E+00     1.635E-01
  2.757E+01     5.726E+00     5.564E+00     1.621E-01
  2.765E+01     5.729E+00     5.568E+00     1.607E-01
  2.773E+01     5.731E+00     5.572E+00     1.593E-01
  2.780E+01     5.733E+00     5.576E+00     1.579E-01
  2.788E+01     5.736E+00     5.579E+00     1.566E-01
  2.796E+01     5.738E+00     5.583E+00     1.552E-01
  2.804E+01     5.740E+00     5.586E+00     1.539E-01
  2.812E+01     5.743E+00     5.590E+00     1.526E-01
  2.819E+01     5.745E+00     5.594E+00     1.512E-01
  2.827E+01     5.747E+00     5.597E+00     1.499E-01
  2.835E+01     5.749E+00     5.601E+00     1.486E-01
  2.843E+01     5.751E+00     5.604E+00     1.473E-01
  2.851E+01     5.754E+00     5.608E+00     1.461E-01
  2.858E+01     5.756E+00     5.611E+00     1.448E-01
  2.866E+01     5.758E+00     5.614E+00     1.436E-01
  2.874E+01     5.760E+00     5.618E+00     1.423E-01
  2.882E+01     5.762E+00     5.621E+00     1.411E-01
  2.890E+01     5.764E+00     5.624E+00     1.399E-01
  2.898E+01     5.766E+00     5.628E+00     1.387E-01
  2.905E+01     5.768E+00     5.631E+00     1.375E-01
  2.913E+01     5.770E+00     5.634E+00     1.363E-01
  2.921E+01     5.772E+00     5.637E+00     1.351E-01
  2.929E+01     5.774E+00     5.640E+00     1.339E-01
  2.937E+01     5.776E+00     5.643E+00     1.328E-01
  2.944E+01     5.778E+00     5.647E+00     1.316E-01
  2.952E+01     5.780E+00     5.650E+00     1.305E-01
  2.960E+01     5.782E+00     5.653E+00     1.294E-01
  2.968E+01     5.784E+00     5.656E+00     1.282E-01
  2.976E+01     5.786E+00     5.659E+00     1.271E-01
  2.983E+01     5.788E+00     5.662E+00     1.260E-01
  2.991E+01     5.790E+00     5.665E+00     1.249E-01
  2.999E+01     5.791E+00     5.668E+00     1.239E-01
  3.007E+01     5.793E+00     5.670E+00     1.228E-01
  3.015E+01     5.795E+00     5.673E+00     1.217E-01
  3.022E+01     5.797E+00     5.676E+00     1.207E-01
  3.030E+01     5.799E+00     5.679E+00     1.196E-01
  3.038E+01     5.800E+00     5.682E+00     1.186E-01
  3.046E+01     5.802E+00     5.684E+00     1.176E-01
  3.054E+01     5.804E+00     5.687E+00     1.165E-01
  3.062E+01     5.805E+00     5.690E+00     1.155E-01
  3.069E+01     5.807E+00     5.693E+00     1.145E-01
  3.077E+01     5.809E+00     5.695E+00     1.135E-01
  3.085E+01     5.811E+00     5.698E+00     1.125E-01
  3.093E+01     5.812E+00     5.701E+00     1.116E-01
  3.101E+01     5.814E+00     5.703E+00     1.106E-01
  3.108E+01     5.815E+00     5.706E+00     1.096E-01
  3.116E+01     5.817E+00     5.708E+00     1.087E-01
  3.124E+01     5.819E+00     5.711E+00     1.078E-01
  3.132E+01     5.820E+00     5.713E+00     1.068E-01
  3.140E+01     5.822E+00     5.716E+00     1.059E-01
  3.147E+01     5.823E+00     5.718E+00     1.050E-01
  3.155E+01     5.825E+00     5.721E+00     1.041E-01
  3.163E+01     5.826E+00     5.723E+00     1.032E-01
  3.171E+01     5.828E+00     5.726E+00     1.023E-01
  3.179E+01     5.829E+00     5.728E+00     1.014E-01
  3.186E+01     5.831E+00     5.730E+00     1.005E-01
  3.194E+01     5.832E+00     5.733E+00     9.963E-02
  3.202E+01     5.834E+00     5.735E+00     9.877E-02
  3.210E+01     5.835E+00     5.737E+00     9.791E-02
  3.218E+01     5.837E+00     5.740E+00     9.706E-02
  3.226E+01     5.838E+00     5.742E+00     9.622E-02
  3.233E+01     5.840E+00     5.744E+00     9.539E-02
  3.241E+01     5.841E+00     5.746E+00     9.456E-02
  3.249E+01     5.842E+00     5.749E+00     9.374E-02
  3.257E+01     5.844E+00     5.751E+00     9.293E-02
